2014-08-03 03:48,1.279
2014-08-03 03:54,1.341
2014-08-03 04:00,1.404
2014-08-03 04:06,1.470
2014-08-03 04:12,1.538
2014-08-03 04:18,1.610
2014-08-03 04:24,1.686
2014-08-03 04:30,1.766
2014-08-03 04:36,1.852
2014-08-03 04:42,1.944
2014-08-03 04:48,2.043
2014-08-03 04:54,2.151
2014-08-03 05:00,2.267
2014-08-03 05:06,2.392
2014-08-03 05:12,2.527
2014-08-03 05:18,2.672
2014-08-03 05:24,2.826
2014-08-03 05:30,2.990
2014-08-03 05:36,3.164
2014-08-03 05:42,3.346
2014-08-03 05:48,3.537
2014-08-03 05:54,3.734
2014-08-03 06:00,3.938
2014-08-03 06:06,4.147
2014-08-03 06:12,4.359
2014-08-03 06:18,4.573
2014-08-03 06:24,4.788
2014-08-03 06:30,5.001
2014-08-03 06:36,5.211
2014-08-03 06:42,5.416
2014-08-03 06:48,5.616
2014-08-03 06:54,5.807
2014-08-03 07:00,5.989
2014-08-03 07:06,6.160
2014-08-03 07:12,6.319
2014-08-03 07:18,6.466
2014-08-03 07:24,6.599
2014-08-03 07:30,6.717
2014-08-03 07:36,6.821
2014-08-03 07:42,6.910
2014-08-03 07:48,6.985
2014-08-03 07:54,7.044
2014-08-03 08:00,7.089
2014-08-03 08:06,7.121
2014-08-03 08:12,7.140
2014-08-03 08:18,7.146
2014-08-03 08:24,7.141
2014-08-03 08:30,7.126
2014-08-03 08:36,7.101
2014-08-03 08:42,7.069
2014-08-03 08:48,7.029
2014-08-03 08:54,6.982
2014-08-03 09:00,6.931
2014-08-03 09:06,6.875
2014-08-03 09:12,6.816
2014-08-03 09:18,6.754
2014-08-03 09:24,6.690
2014-08-03 09:30,6.624
2014-08-03 09:36,6.557
2014-08-03 09:42,6.489
2014-08-03 09:48,6.419
2014-08-03 09:54,6.349
2014-08-03 10:00,6.277
2014-08-03 10:06,6.204
2014-08-03 10:12,6.129
2014-08-03 10:18,6.053
2014-08-03 10:24,5.973
2014-08-03 10:30,5.891
2014-08-03 10:36,5.805
2014-08-03 10:42,5.715
2014-08-03 10:48,5.621
2014-08-03 10:54,5.522
2014-08-03 11:00,5.417
2014-08-03 11:06,5.306
2014-08-03 11:12,5.190
2014-08-03 11:18,5.066
2014-08-03 11:24,4.937
2014-08-03 11:30,4.801
2014-08-03 11:36,4.658
2014-08-03 11:42,4.508
2014-08-03 11:48,4.353
2014-08-03 11:54,4.191
2014-08-03 12:00,4.024
2014-08-03 12:06,3.852
2014-08-03 12:12,3.676
2014-08-03 12:18,3.497
2014-08-03 12:24,3.315
2014-08-03 12:30,3.132
2014-08-03 12:36,2.947
2014-08-03 12:42,2.763
2014-08-03 12:48,2.581
2014-08-03 12:54,2.402
2014-08-03 13:00,2.226
2014-08-03 13:06,2.055
2014-08-03 13:12,1.890
2014-08-03 13:18,1.733
2014-08-03 13:24,1.583
2014-08-03 13:30,1.443
2014-08-03 13:36,1.313
2014-08-03 13:42,1.194
2014-08-03 13:48,1.086
2014-08-03 13:54,0.991
2014-08-03 14:00,0.908
2014-08-03 14:06,0.837
2014-08-03 14:12,0.780
2014-08-03 14:18,0.735
2014-08-03 14:24,0.703
2014-08-03 14:30,0.683
2014-08-03 14:36,0.675
2014-08-03 14:42,0.678
2014-08-03 14:48,0.692
2014-08-03 14:54,0.715
2014-08-03 15:00,0.747
2014-08-03 15:06,0.787
2014-08-03 15:12,0.835
2014-08-03 15:18,0.888
2014-08-03 15:24,0.947
2014-08-03 15:30,1.009
2014-08-03 15:36,1.076
2014-08-03 15:42,1.145
2014-08-03 15:48,1.216
2014-08-03 15:54,1.289
2014-08-03 16:00,1.364
2014-08-03 16:06,1.439
2014-08-03 16:12,1.516
2014-08-03 16:18,1.594
2014-08-03 16:24,1.673
2014-08-03 16:30,1.755
2014-08-03 16:36,1.838
2014-08-03 16:42,1.925
2014-08-03 16:48,2.015
2014-08-03 16:54,2.110
2014-08-03 17:00,2.211
2014-08-03 17:06,2.317
2014-08-03 17:12,2.430
2014-08-03 17:18,2.551
2014-08-03 17:24,2.680
2014-08-03 17:30,2.818
2014-08-03 17:36,2.965
2014-08-03 17:42,3.122
2014-08-03 17:48,3.288
2014-08-03 17:54,3.463
2014-08-03 18:00,3.648
2014-08-03 18:06,3.841
2014-08-03 18:12,4.042
2014-08-03 18:18,4.250
2014-08-03 18:24,4.464
2014-08-03 18:30,4.682
2014-08-03 18:36,4.904
2014-08-03 18:42,5.127
2014-08-03 18:48,5.351
2014-08-03 18:54,5.572
2014-08-03 19:00,5.791
2014-08-03 19:06,6.005
2014-08-03 19:12,6.212
2014-08-03 19:18,6.410
2014-08-03 19:24,6.600
2014-08-03 19:30,6.778
2014-08-03 19:36,6.943
2014-08-03 19:42,7.096
2014-08-03 19:48,7.234
2014-08-03 19:54,7.358
2014-08-03 20:00,7.466
2014-08-03 20:06,7.559
2014-08-03 20:12,7.636
2014-08-03 20:18,7.699
2014-08-03 20:24,7.746
2014-08-03 20:30,7.778
2014-08-03 20:36,7.797
2014-08-03 20:42,7.803
2014-08-03 20:48,7.797
2014-08-03 20:54,7.780
2014-08-03 21:00,7.753
2014-08-03 21:06,7.717
2014-08-03 21:12,7.674
2014-08-03 21:18,7.623
2014-08-03 21:24,7.567
2014-08-03 21:30,7.506
2014-08-03 21:36,7.441
2014-08-03 21:42,7.373
2014-08-03 21:48,7.302
2014-08-03 21:54,7.229
2014-08-03 22:00,7.155
2014-08-03 22:06,7.079
2014-08-03 22:12,7.002
2014-08-03 22:18,6.924
2014-08-03 22:24,6.845
2014-08-03 22:30,6.764
2014-08-03 22:36,6.682
2014-08-03 22:42,6.597
2014-08-03 22:48,6.510
2014-08-03 22:54,6.420
2014-08-03 23:00,6.327
2014-08-03 23:06,6.230
2014-08-03 23:12,6.128
2014-08-03 23:18,6.022
2014-08-03 23:24,5.910
2014-08-03 23:30,5.793
2014-08-03 23:36,5.669
2014-08-03 23:42,5.539
2014-08-03 23:48,5.403
2014-08-03 23:54,5.260
2014-08-04 00:00,5.110
2014-08-04 00:06,4.954
2014-08-04 00:12,4.791
2014-08-04 00:18,4.622
2014-08-04 00:24,4.448
2014-08-04 00:30,4.269
2014-08-04 00:36,4.085
2014-08-04 00:42,3.897
2014-08-04 00:48,3.707
2014-08-04 00:54,3.514
2014-08-04 01:00,3.320
2014-08-04 01:06,3.127
2014-08-04 01:12,2.934
2014-08-04 01:18,2.743
2014-08-04 01:24,2.556
2014-08-04 01:30,2.373
2014-08-04 01:36,2.195
2014-08-04 01:42,2.025
2014-08-04 01:48,1.861
2014-08-04 01:54,1.706
2014-08-04 02:00,1.561
2014-08-04 02:06,1.426
2014-08-04 02:12,1.302
2014-08-04 02:18,1.189
2014-08-04 02:24,1.088
2014-08-04 02:30,1.000
2014-08-04 02:36,0.924
2014-08-04 02:42,0.860
2014-08-04 02:48,0.808
2014-08-04 02:54,0.768
2014-08-04 03:00,0.739
2014-08-04 03:06,0.722
2014-08-04 03:12,0.714
2014-08-04 03:18,0.716
2014-08-04 03:24,0.727
2014-08-04 03:30,0.745
2014-08-04 03:36,0.770
2014-08-04 03:42,0.801
2014-08-04 03:48,0.837
2014-08-04 03:54,0.877
2014-08-04 04:00,0.921
2014-08-04 04:06,0.967
2014-08-04 04:12,1.015
2014-08-04 04:18,1.065
2014-08-04 04:24,1.116
2014-08-04 04:30,1.169
2014-08-04 04:36,1.222
2014-08-04 04:42,1.277
2014-08-04 04:48,1.333
2014-08-04 04:54,1.391
2014-08-04 05:00,1.451
2014-08-04 05:06,1.514
2014-08-04 05:12,1.581
2014-08-04 05:18,1.653
2014-08-04 05:24,1.730
2014-08-04 05:30,1.813
2014-08-04 05:36,1.903
2014-08-04 05:42,2.002
2014-08-04 05:48,2.109
2014-08-04 05:54,2.225
2014-08-04 06:00,2.350
2014-08-04 06:06,2.486
2014-08-04 06:12,2.632
2014-08-04 06:18,2.788
2014-08-04 06:24,2.954
2014-08-04 06:30,3.129
2014-08-04 06:36,3.313
2014-08-04 06:42,3.505
2014-08-04 06:48,3.704
2014-08-04 06:54,3.908
2014-08-04 07:00,4.117
2014-08-04 07:06,4.328
2014-08-04 07:12,4.541
2014-08-04 07:18,4.754
2014-08-04 07:24,4.965
2014-08-04 07:30,5.171
2014-08-04 07:36,5.373
2014-08-04 07:42,5.567
2014-08-04 07:48,5.753
2014-08-04 07:54,5.929
2014-08-04 08:00,6.094
2014-08-04 08:06,6.247
2014-08-04 08:12,6.387
2014-08-04 08:18,6.512
2014-08-04 08:24,6.624
2014-08-04 08:30,6.721
2014-08-04 08:36,6.803
2014-08-04 08:42,6.871
2014-08-04 08:48,6.924
2014-08-04 08:54,6.964
2014-08-04 09:00,6.991
2014-08-04 09:06,7.005
2014-08-04 09:12,7.007
2014-08-04 09:18,7.000
2014-08-04 09:24,6.982
2014-08-04 09:30,6.956
2014-08-04 09:36,6.923
2014-08-04 09:42,6.884
2014-08-04 09:48,6.838
2014-08-04 09:54,6.789
2014-08-04 10:00,6.736
2014-08-04 10:06,6.680
2014-08-04 10:12,6.621
2014-08-04 10:18,6.561
2014-08-04 10:24,6.500
2014-08-04 10:30,6.438
2014-08-04 10:36,6.374
2014-08-04 10:42,6.310
2014-08-04 10:48,6.245
2014-08-04 10:54,6.179
2014-08-04 11:00,6.111
2014-08-04 11:06,6.042
2014-08-04 11:12,5.970
2014-08-04 11:18,5.896
2014-08-04 11:24,5.818
2014-08-04 11:30,5.737
2014-08-04 11:36,5.651
2014-08-04 11:42,5.561
2014-08-04 11:48,5.466
2014-08-04 11:54,5.365
2014-08-04 12:00,5.258
2014-08-04 12:06,5.144
2014-08-04 12:12,5.024
2014-08-04 12:18,4.897
2014-08-04 12:24,4.764
2014-08-04 12:30,4.624
2014-08-04 12:36,4.478
2014-08-04 12:42,4.325
2014-08-04 12:48,4.166
2014-08-04 12:54,4.003
2014-08-04 13:00,3.834
2014-08-04 13:06,3.662
2014-08-04 13:12,3.486
2014-08-04 13:18,3.308
2014-08-04 13:24,3.129
2014-08-04 13:30,2.949
2014-08-04 13:36,2.770
2014-08-04 13:42,2.593
2014-08-04 13:48,2.418
2014-08-04 13:54,2.248
2014-08-04 14:00,2.084
2014-08-04 14:06,1.925
2014-08-04 14:12,1.774
2014-08-04 14:18,1.631
2014-08-04 14:24,1.498
2014-08-04 14:30,1.374
2014-08-04 14:36,1.262
2014-08-04 14:42,1.161
2014-08-04 14:48,1.071
2014-08-04 14:54,0.994
2014-08-04 15:00,0.930
2014-08-04 15:06,0.877
2014-08-04 15:12,0.838
2014-08-04 15:18,0.810
2014-08-04 15:24,0.794
2014-08-04 15:30,0.788
2014-08-04 15:36,0.794
2014-08-04 15:42,0.809
2014-08-04 15:48,0.833
2014-08-04 15:54,0.866
2014-08-04 16:00,0.905
2014-08-04 16:06,0.951
2014-08-04 16:12,1.002
2014-08-04 16:18,1.057
2014-08-04 16:24,1.117
2014-08-04 16:30,1.179
2014-08-04 16:36,1.243
2014-08-04 16:42,1.310
2014-08-04 16:48,1.378
2014-08-04 16:54,1.447
2014-08-04 17:00,1.517
2014-08-04 17:06,1.589
2014-08-04 17:12,1.662
2014-08-04 17:18,1.736
2014-08-04 17:24,1.814
2014-08-04 17:30,1.894
2014-08-04 17:36,1.977
2014-08-04 17:42,2.065
2014-08-04 17:48,2.159
2014-08-04 17:54,2.258
2014-08-04 18:00,2.364
2014-08-04 18:06,2.477
2014-08-04 18:12,2.599
2014-08-04 18:18,2.730
2014-08-04 18:24,2.870
2014-08-04 18:30,3.020
2014-08-04 18:36,3.180
2014-08-04 18:42,3.349
2014-08-04 18:48,3.528
2014-08-04 18:54,3.717
2014-08-04 19:00,3.913
2014-08-04 19:06,4.118
2014-08-04 19:12,4.329
2014-08-04 19:18,4.545
2014-08-04 19:24,4.766
2014-08-04 19:30,4.989
2014-08-04 19:36,5.213
2014-08-04 19:42,5.437
2014-08-04 19:48,5.658
2014-08-04 19:54,5.876
2014-08-04 20:00,6.087
2014-08-04 20:06,6.292
2014-08-04 20:12,6.487
2014-08-04 20:18,6.673
2014-08-04 20:24,6.846
2014-08-04 20:30,7.007
2014-08-04 20:36,7.155
2014-08-04 20:42,7.288
2014-08-04 20:48,7.406
2014-08-04 20:54,7.508
2014-08-04 21:00,7.596
2014-08-04 21:06,7.668
2014-08-04 21:12,7.726
